ca_finance1_cocode|ca_company_name|ca_finance1_year|ca_ann_rep_months|ca_fs_format|ca_sale_of_goods|ca_export_incentives|ca_salaries_bonus_pf|ca_long_term_borrowings|ca_curr_portion_lt_borrowings|ca_gross_fixed_ast_addn|ca_gross_intangible_assets_tot_addn|ca_gross_fixed_ast_addn|ca_cf_net_frm_op_activity|ca_export_goods
219108|SHARAT INDUSTRIES LTD.|20230331|12|INDAS|3198.8000|105.2000|72.5000|105.0000|NA|77.7000|NA|77.7000|197.9000|NA
221000|BIO GREEN PAPERS LTD.|20190331|12|INDAS|99.6000|NA|3.0000|23.8000|NA|12.0000|NA|12.0000|NA|NA
221000|BIO GREEN PAPERS LTD.|20200331|12|INDAS|99.7000|NA|4.1000|51.5000|NA|NA|NA|NA|NA|NA
223422|SHREE RENUKA SUGARS LTD.|20160331|12|INDAS|67280.6000|NA|1976.5000|34807.1000|38603.1000|612.5000|0.3000|612.5000|4875.1000|NA
223422|SHREE RENUKA SUGARS LTD.|20170331|12|INDAS|115907.7000|NA|1867.0000|50461.4000|38625.8000|12414.0000|789.2000|12414.0000|11177.6000|NA
223422|SHREE RENUKA SUGARS LTD.|20180331|12|INDAS|61356.5000|NA|1163.1000|24459.9000|47208.0000|4670.1000|0.5000|4670.1000|-217.2000|NA
223422|SHREE RENUKA SUGARS LTD.|20190331|12|INDAS|40706.8000|559.5000|1222.2000|16529.4000|1731.0000|1474.4000|0.2000|1474.4000|2547.4000|NA
223422|SHREE RENUKA SUGARS LTD.|20200331|12|INDAS|38804.3000|1756.1000|1155.3000|16197.6000|1502.3000|3704.2000|10.7000|3704.2000|5612.7000|NA
223422|SHREE RENUKA SUGARS LTD.|20210331|12|INDAS|52153.8000|931.5000|1207.5000|25810.0000|970.1000|2345.2000|7.0000|2345.2000|-15641.3000|NA
223422|SHREE RENUKA SUGARS LTD.|20220331|12|INDAS|57763.2000|461.6000|1343.0000|27739.8000|1530.8000|4668.2000|0.9000|4668.2000|-1336.9000|NA
223422|SHREE RENUKA SUGARS LTD.|20230331|12|INDAS|84802.1000|NA|1566.0000|30769.4000|1790.9000|5331.1000|NA|5331.1000|9264.1000|NA
225134|SHRI VINAYAKA PRODUCTS PVT. LTD.|20160331|12|IGAAP|NA|NA|5.5000|124.6000|NA|6.3000|NA|6.3000|2.7000|NA
225134|SHRI VINAYAKA PRODUCTS PVT. LTD.|20170331|12|IGAAP|NA|NA|5.2000|128.4000|NA|2.4000|NA|2.4000|5.3000|NA
225134|SHRI VINAYAKA PRODUCTS PVT. LTD.|20180331|12|IGAAP|NA|NA|5.1000|133.3000|NA|0.9000|NA|0.9000|2.5000|NA
225134|SHRI VINAYAKA PRODUCTS PVT. LTD.|20190331|12|IGAAP|NA|NA|4.4000|134.1000|NA|0.1000|NA|0.1000|5.7000|NA
225134|SHRI VINAYAKA PRODUCTS PVT. LTD.|20200331|12|IGAAP|NA|NA|4.0000|141.2000|NA|NA|NA|NA|-1.3000|NA
225134|SHRI VINAYAKA PRODUCTS PVT. LTD.|20210331|12|IGAAP|NA|NA|1.5000|190.2000|NA|NA|NA|NA|4.7000|NA
225134|SHRI VINAYAKA PRODUCTS PVT. LTD.|20220331|12|IGAAP|NA|NA|4.3000|190.9000|NA|60.7000|NA|60.7000|NA|NA
2256|A P MET ENGG. LTD.|20220331|12|IGAAP|0.4000|NA|76.1000|99.9000|NA|6.2000|NA|6.2000|101.1000|NA
227378|SILVER OAK (INDIA) LTD.|20170331|12|INDAS|1.5000|NA|0.4000|65.7000|NA|0.2000|NA|0.2000|NA|NA
227378|SILVER OAK (INDIA) LTD.|20180331|12|INDAS|7.3000|NA|6.8000|25.7000|NA|3.9000|NA|3.9000|31.5000|NA
227378|SILVER OAK (INDIA) LTD.|20190331|12|INDAS|4.5000|NA|6.9000|25.3000|NA|NA|NA|NA|42.5000|NA
227378|SILVER OAK (INDIA) LTD.|20200331|12|INDAS|NA|NA|4.4000|26.1000|0.3000|2.7000|NA|2.7000|4.7000|NA
227378|SILVER OAK (INDIA) LTD.|20210331|12|INDAS|NA|NA|6.3000|25.2000|NA|4.3000|NA|4.3000|-32.2000|NA
227378|SILVER OAK (INDIA) LTD.|20220331|12|INDAS|NA|NA|6.8000|NA|NA|NA|NA|NA|26.4000|NA
227378|SILVER OAK (INDIA) LTD.|20230331|12|INDAS|NA|NA|4.9000|1.2000|NA|3.0000|NA|3.0000|-20.3000|NA
228323|SINNAR BIDI UDYOG LTD.|20160331|12|IGAAP|99.3000|NA|9.3000|NA|NA|NA|NA|NA|14.4000|NA
228323|SINNAR BIDI UDYOG LTD.|20170331|12|IGAAP|84.9000|NA|10.2000|NA|NA|NA|NA|NA|28.8000|NA
228323|SINNAR BIDI UDYOG LTD.|20180331|12|INDAS|78.2000|NA|11.8000|27.0000|NA|NA|NA|NA|-20.8000|NA
228323|SINNAR BIDI UDYOG LTD.|20190331|12|INDAS|55.0000|NA|10.9000|8.2000|NA|NA|NA|NA|22.0000|NA
228323|SINNAR BIDI UDYOG LTD.|20200331|12|INDAS|53.5000|NA|9.9000|7.0000|NA|NA|NA|NA|1.1000|NA
228323|SINNAR BIDI UDYOG LTD.|20210331|12|INDAS|49.4000|NA|9.1000|NA|NA|NA|NA|NA|27.3000|NA
228323|SINNAR BIDI UDYOG LTD.|20220331|12|INDAS|50.0000|NA|10.3000|NA|NA|0.4000|NA|0.4000|-7.5000|NA
230628|SOM DISTILLERIES & BREWERIES LTD.|20170331|12|INDAS|3018.1000|NA|66.8000|407.5000|128.8000|109.6000|NA|109.6000|NA|6.8000
230628|SOM DISTILLERIES & BREWERIES LTD.|20180331|12|INDAS|4285.1000|NA|68.3000|703.1000|156.9000|145.2000|11.3000|145.2000|812.7000|22.0000
230628|SOM DISTILLERIES & BREWERIES LTD.|20190331|12|INDAS|5527.2000|NA|124.8000|961.1000|201.9000|1376.5000|NA|1376.5000|18.0000|38.1000
230628|SOM DISTILLERIES & BREWERIES LTD.|20200331|12|INDAS|7116.1000|NA|161.3000|1445.9000|229.3000|765.6000|3.0000|765.6000|411.6000|48.9000
230628|SOM DISTILLERIES & BREWERIES LTD.|20210331|12|INDAS|5070.8000|NA|162.6000|1230.9000|303.1000|1559.2000|NA|1559.2000|234.1000|89.8000
230628|SOM DISTILLERIES & BREWERIES LTD.|20220331|12|INDAS|6538.1000|NA|212.8000|1111.9000|193.7000|90.1000|0.5000|90.1000|92.5000|NA
230628|SOM DISTILLERIES & BREWERIES LTD.|20230331|12|INDAS|14890.0000|NA|260.4000|1596.7000|223.7000|22.5000|NA|22.5000|142.8000|NA
23217|ASSAM COMPANY INDIA LTD.|20160331|15|IGAAP|2702.2000|15.6000|814.6000|2616.1000|4320.2000|18.8000|NA|18.8000|1352.1000|NA
23217|ASSAM COMPANY INDIA LTD.|20170331|12|INDAS|2100.9000|7.0000|695.5000|3858.1000|3222.8000|636.8000|NA|636.8000|344.8000|NA
23217|ASSAM COMPANY INDIA LTD.|20180331|12|INDAS|1581.7000|2.2000|626.5000|2893.4000|4277.2000|9.5000|NA|9.5000|230.5000|NA
23217|ASSAM COMPANY INDIA LTD.|20190331|12|INDAS|1790.0000|NA|719.4000|11910.9000|NA|55.7000|NA|55.7000|-3301.0000|NA
23217|ASSAM COMPANY INDIA LTD.|20200331|12|INDAS|2090.9000|NA|732.8000|10512.4000|1022.9000|127.9000|NA|127.9000|-32.6000|NA
23217|ASSAM COMPANY INDIA LTD.|20210331|12|INDAS|2235.2000|1.7000|759.9000|10661.2000|1022.9000|35.9000|0.1000|35.9000|127.7000|NA
23217|ASSAM COMPANY INDIA LTD.|20220331|12|INDAS|2900.6000|NA|984.2000|10733.1000|NA|17.7000|0.1000|17.7000|251.8000|NA
233990|SRI CHAMUNDESWARI SUGARS LTD.|20190331|12|INDAS|2357.9000|NA|211.0000|2368.2000|664.2000|476.4000|NA|476.4000|198.4000|NA
233990|SRI CHAMUNDESWARI SUGARS LTD.|20200331|12|INDAS|3791.8000|NA|310.4000|3110.0000|718.4000|57.9000|NA|57.9000|766.0000|NA
233990|SRI CHAMUNDESWARI SUGARS LTD.|20210331|12|INDAS|3879.0000|NA|340.7000|2887.3000|NA|35.9000|NA|35.9000|966.1000|NA
233990|SRI CHAMUNDESWARI SUGARS LTD.|20220331|12|INDAS|5149.2000|NA|354.9000|3469.9000|NA|62.4000|0.1000|62.4000|995.0000|NA
235358|SRINIVASA FARMS PVT. LTD.|20160331|12|IGAAP|4240.4000|NA|46.3000|4.7000|5.6000|11.4000|NA|11.4000|-272.5000|NA
236736|STERLING AGRO INDS. LTD.|20160331|12|IGAAP|11349.4000|NA|255.1000|2333.9000|NA|905.1000|NA|905.1000|224.2000|139.0000
236736|STERLING AGRO INDS. LTD.|20170331|12|INDAS|15464.8000|24.8000|282.0000|1587.9000|NA|1591.2000|NA|1591.2000|1404.3000|81.6000
236736|STERLING AGRO INDS. LTD.|20180331|12|INDAS|16636.3000|55.6000|320.2000|1173.5000|NA|186.1000|NA|186.1000|1805.7000|NA
236736|STERLING AGRO INDS. LTD.|20190331|12|INDAS|17472.3000|240.3000|409.0000|1115.0000|177.9000|115.0000|NA|115.0000|656.2000|NA
236736|STERLING AGRO INDS. LTD.|20200331|12|INDAS|19305.6000|43.2000|467.8000|804.7000|404.8000|375.7000|NA|375.7000|891.4000|NA
236736|STERLING AGRO INDS. LTD.|20210331|12|INDAS|16541.9000|26.5000|483.3000|352.5000|418.2000|292.2000|NA|292.2000|-1397.8000|NA
236736|STERLING AGRO INDS. LTD.|20220331|12|INDAS|19001.4000|36.7000|611.6000|263.2000|108.2000|1172.9000|NA|1172.9000|2820.4000|NA
238194|SUDHA AGRO OIL & CHEMICAL INDS. LTD.|20190331|12|IGAAP|1404.0000|NA|40.6000|41.1000|NA|10.2000|NA|10.2000|-7.0000|NA
238194|SUDHA AGRO OIL & CHEMICAL INDS. LTD.|20200331|12|IGAAP|1271.3000|NA|40.7000|44.6000|10.8000|0.2000|NA|0.2000|-42.1000|NA
238194|SUDHA AGRO OIL & CHEMICAL INDS. LTD.|20210331|12|IGAAP|583.1000|NA|30.8000|20.0000|17.1000|9.2000|NA|9.2000|87.9000|NA
238194|SUDHA AGRO OIL & CHEMICAL INDS. LTD.|20220331|12|IGAAP|880.0000|NA|37.3000|140.6000|2.7000|6.7000|NA|6.7000|8.1000|NA
238815|SUKHJIT STARCH & CHEMICALS LTD.|20160331|12|IGAAP|5959.0000|NA|325.7000|451.0000|20.0000|33.4000|NA|33.4000|861.4000|NA
238815|SUKHJIT STARCH & CHEMICALS LTD.|20170331|12|IGAAP|6851.0000|NA|363.2000|470.0000|20.0000|163.9000|0.1000|163.9000|403.1000|NA
238815|SUKHJIT STARCH & CHEMICALS LTD.|20180331|12|INDAS|7087.6000|NA|400.2000|530.1000|20.0000|145.5000|NA|145.5000|111.6000|NA
238815|SUKHJIT STARCH & CHEMICALS LTD.|20190331|12|INDAS|7415.4000|NA|428.8000|1477.4000|NA|247.3000|0.4000|247.3000|1262.7000|NA
238815|SUKHJIT STARCH & CHEMICALS LTD.|20200331|12|INDAS|7991.7000|NA|429.7000|2041.1000|NA|94.3000|0.3000|94.3000|-607.5000|NA
238815|SUKHJIT STARCH & CHEMICALS LTD.|20210331|12|INDAS|6987.8000|NA|412.4000|1982.5000|NA|2822.8000|NA|2822.8000|1163.1000|NA
238815|SUKHJIT STARCH & CHEMICALS LTD.|20220331|12|INDAS|11589.7000|NA|523.7000|1453.2000|NA|412.6000|NA|412.6000|1442.3000|NA
238815|SUKHJIT STARCH & CHEMICALS LTD.|20230331|12|INDAS|14465.7000|NA|585.5000|1235.8000|NA|851.8000|NA|851.8000|409.7000|NA
23905|ATHANI SUGARS LTD.|20170331|12|IGAAP|6683.5000|NA|324.2000|1159.9000|NA|2772.4000|2.7000|2772.4000|-950.5000|NA
23905|ATHANI SUGARS LTD.|20180331|12|IGAAP|8207.7000|NA|374.4000|1556.2000|NA|279.2000|5.5000|279.2000|-27.1000|NA
23905|ATHANI SUGARS LTD.|20190331|12|IGAAP|9089.9000|NA|420.2000|1407.4000|NA|2193.0000|1.6000|2193.0000|1936.7000|NA
23905|ATHANI SUGARS LTD.|20200331|12|IGAAP|7758.7000|NA|412.6000|2445.6000|NA|196.6000|NA|196.6000|578.0000|NA
23905|ATHANI SUGARS LTD.|20210331|12|IGAAP|11474.6000|NA|426.5000|1914.0000|NA|88.6000|0.1000|88.6000|1157.6000|NA
23905|ATHANI SUGARS LTD.|20220331|12|IGAAP|15081.7000|NA|539.1000|1418.2000|NA|152.4000|0.2000|152.4000|1885.9000|NA
23959|ATIABARI TEA CO. LTD.|20160331|12|IGAAP|219.4000|NA|89.4000|2.0000|NA|1.8000|NA|1.8000|3.6000|NA
23959|ATIABARI TEA CO. LTD.|20170331|12|IGAAP|226.6000|NA|98.5000|2.0000|NA|0.4000|NA|0.4000|-3.3000|NA
23959|ATIABARI TEA CO. LTD.|20180331|12|IGAAP|223.3000|NA|109.5000|NA|NA|1.3000|NA|1.3000|7.0000|NA
23959|ATIABARI TEA CO. LTD.|20190331|12|IGAAP|180.8000|NA|115.0000|NA|NA|17.4000|NA|17.4000|-3.4000|NA
23959|ATIABARI TEA CO. LTD.|20210331|12|IGAAP|408.2000|NA|122.5000|NA|NA|13.9000|NA|13.9000|4.7000|NA
241707|SUPERIOR INDUSTRIES LTD.|20180331|12|IGAAP|2938.1000|NA|19.2000|5.8000|NA|NA|NA|NA|NA|NA
241707|SUPERIOR INDUSTRIES LTD.|20190331|12|IGAAP|5653.3000|NA|25.6000|205.8000|1.8000|5.7000|NA|5.7000|NA|NA
241707|SUPERIOR INDUSTRIES LTD.|20200331|12|IGAAP|9583.2000|NA|25.6000|507.3000|NA|67.5000|NA|67.5000|160.8000|NA
241707|SUPERIOR INDUSTRIES LTD.|20210331|12|IGAAP|13244.8000|NA|30.2000|517.9000|NA|780.7000|NA|780.7000|277.7000|NA
243219|SURYA FOODS & AGRO LTD.|20160331|12|IGAAP|7717.0000|0.4000|314.8000|1491.4000|NA|79.7000|NA|79.7000|NA|NA
243219|SURYA FOODS & AGRO LTD.|20180331|12|INDAS|11110.9000|NA|580.9000|1400.9000|NA|665.9000|0.4000|665.9000|1027.6000|NA
243219|SURYA FOODS & AGRO LTD.|20190331|12|INDAS|12562.8000|NA|693.3000|1196.8000|NA|509.7000|NA|509.7000|725.3000|NA
243219|SURYA FOODS & AGRO LTD.|20200331|12|INDAS|12097.0000|NA|797.3000|1251.1000|NA|229.1000|NA|229.1000|600.1000|NA
243219|SURYA FOODS & AGRO LTD.|20210331|12|INDAS|11656.1000|NA|766.6000|1844.0000|NA|1086.2000|NA|1086.2000|-829.4000|28.7000
243219|SURYA FOODS & AGRO LTD.|20220331|12|INDAS|12118.3000|NA|819.6000|2563.9000|NA|259.3000|NA|259.3000|2124.7000|26.2000
246502|T STANES & CO. LTD.|20160331|12|INDAS|1703.6000|3.4000|251.0000|4.2000|4.6000|19.0000|NA|19.0000|209.4000|NA
246502|T STANES & CO. LTD.|20170331|12|INDAS|1776.1000|5.3000|282.8000|5.8000|6.6000|38.4000|NA|38.4000|98.5000|223.0000
246502|T STANES & CO. LTD.|20180331|12|INDAS|1982.5000|5.1000|311.4000|1.5000|4.1000|33.1000|NA|33.1000|121.2000|197.4000
246502|T STANES & CO. LTD.|20190331|12|INDAS|2099.9000|10.4000|404.3000|0.0000|1.5000|94.9000|NA|94.9000|88.9000|NA
246502|T STANES & CO. LTD.|20200331|12|INDAS|2340.7000|10.0000|423.9000|NA|NA|53.8000|NA|53.8000|-26.6000|NA
246502|T STANES & CO. LTD.|20210331|12|INDAS|2709.8000|5.8000|415.5000|NA|NA|89.7000|NA|89.7000|310.8000|NA
246502|T STANES & CO. LTD.|20220331|12|INDAS|2727.4000|7.8000|400.2000|10.3000|NA|43.6000|NA|43.6000|88.1000|NA
246502|T STANES & CO. LTD.|20230331|12|INDAS|2962.6000|4.9000|393.7000|3.4000|NA|77.0000|NA|77.0000|252.0000|NA
24695|AUROFOOD PVT. LTD.|20190331|12|IGAAP|610.7000|0.1000|7.4000|51.7000|NA|5.3000|NA|5.3000|NA|NA
24695|AUROFOOD PVT. LTD.|20200331|12|IGAAP|625.3000|NA|8.1000|50.1000|NA|16.7000|NA|16.7000|NA|NA
24695|AUROFOOD PVT. LTD.|20210331|12|IGAAP|819.0000|NA|7.9000|48.8000|NA|27.7000|NA|27.7000|NA|NA
24695|AUROFOOD PVT. LTD.|20220331|12|IGAAP|836.0000|NA|10.0000|49.5000|NA|7.2000|NA|7.2000|NA|NA
247193|TAMIL NADU SUGAR CORPN. LTD.|20160331|12|IGAAP|1186.7000|NA|260.6000|754.8000|NA|30.5000|NA|30.5000|-574.2000|NA
247193|TAMIL NADU SUGAR CORPN. LTD.|20170331|12|IGAAP|1559.5000|NA|266.4000|597.8000|NA|0.1000|NA|0.1000|436.4000|NA
247193|TAMIL NADU SUGAR CORPN. LTD.|20180331|12|IGAAP|1596.9000|NA|258.1000|1139.0000|997.6000|16.7000|NA|16.7000|-849.5000|NA
247193|TAMIL NADU SUGAR CORPN. LTD.|20190331|12|IGAAP|721.3000|NA|225.0000|39.1000|587.3000|8.5000|NA|8.5000|894.7000|NA
247193|TAMIL NADU SUGAR CORPN. LTD.|20200331|12|IGAAP|964.3000|NA|241.5000|97.5000|0.0000|4.9000|NA|4.9000|-284.8000|NA
247193|TAMIL NADU SUGAR CORPN. LTD.|20210331|12|IGAAP|1253.5000|NA|224.6000|92.9000|0.0000|11.2000|NA|11.2000|254.8000|NA
247193|TAMIL NADU SUGAR CORPN. LTD.|20220331|12|IGAAP|1552.1000|NA|231.3000|53.4000|0.0000|4.9000|NA|4.9000|-382.8000|NA
248014|TASATI TEA LTD.|20160331|12|IGAAP|142.6000|NA|31.8000|0.0000|0.4000|13.5000|NA|13.5000|-10.7000|NA
248014|TASATI TEA LTD.|20170331|12|INDAS|163.3000|NA|35.1000|NA|NA|12.3000|0.5000|12.3000|-6.2000|NA
248014|TASATI TEA LTD.|20180331|12|INDAS|171.2000|NA|43.0000|1.0000|0.5000|14.5000|0.3000|14.5000|NA|NA
248014|TASATI TEA LTD.|20190331|12|INDAS|185.2000|NA|49.0000|1.4000|NA|6.5000|NA|6.5000|NA|NA
248014|TASATI TEA LTD.|20200331|12|INDAS|177.3000|NA|49.3000|0.1000|0.8000|10.1000|0.1000|10.1000|18.4000|NA
248014|TASATI TEA LTD.|20210331|12|INDAS|268.4000|NA|54.1000|0.0000|0.1000|3.8000|NA|3.8000|42.7000|NA
248014|TASATI TEA LTD.|20220331|12|INDAS|227.3000|NA|59.2000|1.1000|NA|24.3000|NA|24.3000|-4.9000|NA
248085|TATA COFFEE LTD.|20160331|12|INDAS|14112.0000|199.0000|2659.2000|6923.3000|NA|1612.4000|774.8000|1612.4000|2357.0000|NA
248085|TATA COFFEE LTD.|20170331|12|INDAS|14702.5000|222.2000|2836.7000|6349.3000|NA|448.0000|27.4000|448.0000|3272.6000|NA
248085|TATA COFFEE LTD.|20180331|12|INDAS|13183.4000|194.0000|2817.1000|8514.9000|NA|793.4000|77.1000|793.4000|1243.4000|NA
248085|TATA COFFEE LTD.|20190331|12|INDAS|12625.3000|247.6000|2885.9000|9965.1000|NA|1930.6000|925.6000|1930.6000|1448.7000|NA
248085|TATA COFFEE LTD.|20200331|12|INDAS|14016.1000|231.2000|3069.1000|11265.6000|NA|7239.2000|1515.3000|7239.2000|2609.0000|NA
248085|TATA COFFEE LTD.|20210331|12|INDAS|16033.2000|102.5000|3316.7000|5934.0000|NA|457.9000|28.6000|457.9000|3020.2000|NA
248085|TATA COFFEE LTD.|20220331|12|INDAS|16708.1000|43.9000|3484.5000|5900.8000|NA|1299.9000|613.0000|1299.9000|1432.8000|NA
248085|TATA COFFEE LTD.|20230331|12|INDAS|20711.4000|27.1000|3816.0000|5445.3000|NA|3071.0000|1435.8000|3071.0000|2928.1000|NA
248280|READY ROTI INDIA PVT. LTD.|20160331|12|IGAAP|2762.4000|NA|277.0000|114.2000|52.6000|177.3000|3.1000|177.3000|88.4000|NA
248280|READY ROTI INDIA PVT. LTD.|20170331|12|IGAAP|1770.9000|NA|306.0000|25.9000|96.4000|28.4000|0.7000|28.4000|200.0000|NA
248280|READY ROTI INDIA PVT. LTD.|20180331|12|INDAS|3416.3000|NA|564.5000|11.0000|6.9000|841.2000|649.6000|841.2000|NA|NA
248280|READY ROTI INDIA PVT. LTD.|20190331|12|INDAS|3879.4000|NA|636.8000|4.2000|6.9000|734.8000|8.5000|734.8000|NA|NA
248280|READY ROTI INDIA PVT. LTD.|20200331|12|INDAS|4300.5000|NA|832.9000|75.4000|NA|802.9000|2.1000|802.9000|NA|NA
248280|READY ROTI INDIA PVT. LTD.|20210331|12|INDAS|4985.7000|NA|981.6000|215.8000|NA|5012.2000|2711.7000|5012.2000|105.3000|NA
248280|READY ROTI INDIA PVT. LTD.|20220331|12|INDAS|9680.6000|NA|1536.0000|255.4000|NA|6039.7000|4258.2000|6039.7000|770.5000|NA
249693|TERAI TEA CO. LTD.|20160331|12|IGAAP|474.7000|NA|48.1000|234.1000|16.4000|3.2000|NA|3.2000|75.4000|NA
249693|TERAI TEA CO. LTD.|20170331|12|IGAAP|615.4000|NA|52.3000|221.5000|14.7000|2.6000|NA|2.6000|61.0000|NA
249693|TERAI TEA CO. LTD.|20180331|12|INDAS|561.6000|NA|59.4000|114.0000|9.3000|18.6000|NA|18.6000|90.3000|NA
249693|TERAI TEA CO. LTD.|20190331|12|INDAS|685.8000|NA|61.8000|252.1000|4.1000|2.7000|NA|2.7000|27.0000|NA
249693|TERAI TEA CO. LTD.|20200331|12|INDAS|520.6000|NA|58.7000|258.9000|1.1000|50.5000|NA|50.5000|0.7000|NA
249693|TERAI TEA CO. LTD.|20210331|12|INDAS|656.4000|NA|61.1000|81.8000|21.7000|0.8000|NA|0.8000|242.7000|NA
249693|TERAI TEA CO. LTD.|20220331|12|INDAS|308.1000|NA|61.3000|153.2000|12.9000|8.0000|NA|8.0000|243.1000|NA
249693|TERAI TEA CO. LTD.|20230331|12|INDAS|295.8000|NA|65.5000|153.9000|11.4000|2.7000|NA|2.7000|-86.7000|NA
249815|PROVIMI ANIMAL NUTRITION INDIA PVT. LTD.|20180331|12|IGAAP|4656.1000|NA|529.0000|NA|NA|51.0000|19.7000|51.0000|NA|NA
249815|PROVIMI ANIMAL NUTRITION INDIA PVT. LTD.|20190331|12|IGAAP|4917.6000|NA|587.1000|NA|NA|133.5000|0.5000|133.5000|231.9000|NA
249815|PROVIMI ANIMAL NUTRITION INDIA PVT. LTD.|20200331|12|IGAAP|4719.0000|NA|668.6000|NA|NA|104.5000|NA|104.5000|-57.2000|NA
249815|PROVIMI ANIMAL NUTRITION INDIA PVT. LTD.|20210331|12|INDAS|4981.5000|10.7000|756.9000|60.3000|NA|65.0000|NA|65.0000|999.9000|NA
249815|PROVIMI ANIMAL NUTRITION INDIA PVT. LTD.|20220331|12|INDAS|5234.8000|NA|738.0000|18.1000|NA|113.6000|NA|113.6000|281.0000|NA
250443|TEA ESTATES INDIA LTD.|20160331|12|IGAAP|928.8000|NA|466.2000|225.3000|1.9000|NA|NA|NA|51.6000|NA
250443|TEA ESTATES INDIA LTD.|20170331|12|IGAAP|883.4000|NA|475.4000|166.5000|30.6000|9.8000|NA|9.8000|133.1000|NA
250443|TEA ESTATES INDIA LTD.|20180331|12|IGAAP|981.5000|NA|549.9000|57.4000|28.7000|NA|NA|NA|40.1000|NA
250443|TEA ESTATES INDIA LTD.|20190331|12|IGAAP|954.0000|NA|528.3000|28.7000|28.7000|22.9000|NA|22.9000|4.0000|NA
250443|TEA ESTATES INDIA LTD.|20200331|12|IGAAP|985.2000|NA|586.2000|0.0000|28.7000|22.2000|NA|22.2000|45.0000|NA
250443|TEA ESTATES INDIA LTD.|20210331|12|IGAAP|1384.4000|NA|618.3000|NA|NA|21.9000|NA|21.9000|NA|NA
250443|TEA ESTATES INDIA LTD.|20220331|12|IGAAP|990.8000|NA|635.6000|NA|NA|21.8000|NA|21.8000|-63.6000|NA
250525|THIRU AROORAN SUGARS LTD.|20160331|12|IGAAP|4946.5000|365.1000|344.9000|1830.2000|538.4000|56.0000|NA|56.0000|8904.7000|NA
250525|THIRU AROORAN SUGARS LTD.|20170331|12|INDAS|5872.5000|NA|334.7000|1421.4000|588.9000|123.5000|0.4000|123.5000|1120.0000|NA
250525|THIRU AROORAN SUGARS LTD.|20180331|12|INDAS|3659.8000|NA|303.9000|1154.9000|667.9000|100.5000|NA|100.5000|1074.0000|NA
251033|TILAKNAGAR INDUSTRIES LTD.|20160331|12|IGAAP|9356.1000|1.5000|373.6000|2259.8000|381.9000|133.6000|NA|133.6000|134.1000|30.3000
251033|TILAKNAGAR INDUSTRIES LTD.|20170331|12|INDAS|11432.9000|1.2000|256.0000|0.0000|3147.5000|28.7000|0.6000|28.7000|259.1000|NA
251033|TILAKNAGAR INDUSTRIES LTD.|20180331|12|INDAS|12414.4000|0.2000|201.9000|1.2000|2610.8000|833.3000|0.9000|833.3000|1747.5000|NA
251033|TILAKNAGAR INDUSTRIES LTD.|20190331|12|INDAS|15248.5000|0.1000|303.6000|1.3000|2955.0000|8.8000|0.8000|8.8000|654.1000|NA
251033|TILAKNAGAR INDUSTRIES LTD.|20200331|12|INDAS|14818.7000|NA|282.3000|4799.3000|382.8000|53.4000|NA|53.4000|1907.8000|NA
251033|TILAKNAGAR INDUSTRIES LTD.|20210331|12|INDAS|14169.8000|0.1000|243.7000|4590.6000|97.0000|1.6000|NA|1.6000|854.7000|NA
251033|TILAKNAGAR INDUSTRIES LTD.|20220331|12|INDAS|18036.0000|NA|274.8000|3810.6000|NA|35.3000|0.2000|35.3000|651.1000|NA
251033|TILAKNAGAR INDUSTRIES LTD.|20230331|12|INDAS|24815.2000|0.1000|330.7000|261.5000|NA|133.2000|NA|133.2000|713.0000|NA
25176|AVANTI FEEDS LTD.|20160331|12|IGAAP|19933.2000|225.4000|572.6000|20.7000|21.2000|249.0000|0.8000|249.0000|1220.0000|2521.5000
25176|AVANTI FEEDS LTD.|20170331|12|INDAS|25839.9000|306.8000|719.1000|121.7000|57.8000|710.3000|NA|710.3000|2797.9000|3380.2000
25176|AVANTI FEEDS LTD.|20180331|12|INDAS|33448.7000|463.9000|1093.3000|18.4000|13.9000|1757.6000|1.2000|1757.6000|2839.5000|NA
25176|AVANTI FEEDS LTD.|20190331|12|INDAS|34245.8000|632.0000|984.4000|10.6000|16.1000|173.6000|1.5000|173.6000|3049.7000|NA
25176|AVANTI FEEDS LTD.|20200331|12|INDAS|40373.8000|779.1000|1113.6000|4.9000|9.0000|226.1000|0.4000|226.1000|1782.1000|NA
25176|AVANTI FEEDS LTD.|20210331|12|INDAS|40627.2000|302.0000|1237.0000|29.3000|1.6000|630.6000|60.6000|630.6000|3826.2000|NA
25176|AVANTI FEEDS LTD.|20220331|12|INDAS|49777.6000|553.8000|1228.5000|28.8000|NA|217.7000|3.0000|217.7000|-2123.7000|NA
25176|AVANTI FEEDS LTD.|20230331|12|INDAS|50352.4000|501.3000|1626.6000|21.9000|NA|1718.5000|0.3000|1718.5000|4511.9000|NA
252928|HERSHEY INDIA PVT. LTD.|20160331|12|INDAS|2632.5000|NA|503.3000|NA|NA|166.6000|0.5000|166.6000|-908.9000|NA
252928|HERSHEY INDIA PVT. LTD.|20170331|12|INDAS|2302.8000|NA|533.4000|NA|NA|120.0000|NA|120.0000|NA|NA
252928|HERSHEY INDIA PVT. LTD.|20180331|12|INDAS|2865.0000|NA|592.0000|NA|NA|99.7000|NA|99.7000|-816.0000|NA
