ca_finance1_cocode|ca_company_name|ca_finance1_year|ca_ann_rep_months|ca_fs_format|ca_sale_of_goods
5003|INSPIRISYS SOLUTIONS LTD.|20230331|12|INDAS|1211.7000
5034|ACCESS GLOBAL LTD.|20170331|12|INDAS|NA
5034|ACCESS GLOBAL LTD.|20180331|12|INDAS|NA
5034|ACCESS GLOBAL LTD.|20190331|12|INDAS|NA
5108|ACCORD SOFTWARE & SYSTEMS PVT. LTD.|20170331|12|IGAAP|360.4000
5125|ACCROPOLY METAL INDS. PVT. LTD.|20190331|12|IGAAP|1825.5000
5125|ACCROPOLY METAL INDS. PVT. LTD.|20200331|12|IGAAP|992.8000
5125|ACCROPOLY METAL INDS. PVT. LTD.|20210331|12|IGAAP|766.0000
5125|ACCROPOLY METAL INDS. PVT. LTD.|20220331|12|IGAAP|1477.0000
5284|ACE SOFTWARE EXPORTS LTD.|20170331|12|INDAS|NA
5284|ACE SOFTWARE EXPORTS LTD.|20180331|12|INDAS|NA
5284|ACE SOFTWARE EXPORTS LTD.|20190331|12|INDAS|NA
5284|ACE SOFTWARE EXPORTS LTD.|20200331|12|INDAS|NA
5284|ACE SOFTWARE EXPORTS LTD.|20210331|12|INDAS|NA
5284|ACE SOFTWARE EXPORTS LTD.|20220331|12|INDAS|NA
5284|ACE SOFTWARE EXPORTS LTD.|20230331|12|INDAS|NA
5417|PROVOGUE (INDIA) LTD.|20170331|12|INDAS|2587.1000
5417|PROVOGUE (INDIA) LTD.|20180331|12|INDAS|1205.9000
5417|PROVOGUE (INDIA) LTD.|20190331|12|INDAS|827.6000
5492|ACME CHEM LTD.|20180331|12|IGAAP|2181.6000
5492|ACME CHEM LTD.|20190331|12|IGAAP|2072.0000
5492|ACME CHEM LTD.|20200331|12|IGAAP|1835.1000
5492|ACME CHEM LTD.|20210331|12|IGAAP|2055.5000
5492|ACME CHEM LTD.|20220331|12|IGAAP|4110.3000
5528|BISLERI INTERNATIONAL PVT. LTD.|20170331|12|IGAAP|8978.3000
5528|BISLERI INTERNATIONAL PVT. LTD.|20180331|12|IGAAP|10429.6000
5528|BISLERI INTERNATIONAL PVT. LTD.|20190331|12|IGAAP|12215.7000
5528|BISLERI INTERNATIONAL PVT. LTD.|20200331|12|INDAS|14273.7000
5528|BISLERI INTERNATIONAL PVT. LTD.|20210331|12|INDAS|11098.8000
5528|BISLERI INTERNATIONAL PVT. LTD.|20220331|12|INDAS|16105.4000
5574|CARYSIL LTD.|20170331|12|INDAS|1771.8000
5574|CARYSIL LTD.|20180331|12|INDAS|1910.1000
5574|CARYSIL LTD.|20190331|12|INDAS|2416.5000
5574|CARYSIL LTD.|20200331|12|INDAS|2660.9000
5574|CARYSIL LTD.|20210331|12|INDAS|3002.3000
5574|CARYSIL LTD.|20220331|12|INDAS|4792.1000
5574|CARYSIL LTD.|20230331|12|INDAS|5876.2000
5576|ALOM HOUSING & INFRASTRUCTURE LTD.|20170331|12|IGAAP|NA
5576|ALOM HOUSING & INFRASTRUCTURE LTD.|20180331|12|IGAAP|NA
5576|ALOM HOUSING & INFRASTRUCTURE LTD.|20190331|12|IGAAP|NA
5576|ALOM HOUSING & INFRASTRUCTURE LTD.|20200331|12|IGAAP|NA
5576|ALOM HOUSING & INFRASTRUCTURE LTD.|20210331|12|IGAAP|NA
5576|ALOM HOUSING & INFRASTRUCTURE LTD.|20220331|12|IGAAP|NA
5596|ACTION FINANCIAL SERVICES (INDIA) LTD.|20170331|12|IGAAP|NA
5596|ACTION FINANCIAL SERVICES (INDIA) LTD.|20180331|12|IGAAP|NA
5596|ACTION FINANCIAL SERVICES (INDIA) LTD.|20190331|12|IGAAP|NA
5669|ACUMEN OVERSEAS PVT. LTD.|20170331|12|IGAAP|NA
5669|ACUMEN OVERSEAS PVT. LTD.|20180331|12|IGAAP|NA
5669|ACUMEN OVERSEAS PVT. LTD.|20190331|12|IGAAP|NA
5669|ACUMEN OVERSEAS PVT. LTD.|20200331|12|IGAAP|NA
5669|ACUMEN OVERSEAS PVT. LTD.|20210331|12|IGAAP|NA
5747|ADANI ENTERPRISES LTD.|20170331|12|INDAS|NA
5747|ADANI ENTERPRISES LTD.|20180331|12|INDAS|NA
5747|ADANI ENTERPRISES LTD.|20190331|12|INDAS|NA
5747|ADANI ENTERPRISES LTD.|20200331|12|INDAS|NA
5747|ADANI ENTERPRISES LTD.|20210331|12|INDAS|NA
5747|ADANI ENTERPRISES LTD.|20220331|12|INDAS|NA
5747|ADANI ENTERPRISES LTD.|20230331|12|INDAS|NA
5757|ADANI POWER LTD.|20170331|12|INDAS|NA
5757|ADANI POWER LTD.|20180331|12|INDAS|NA
5757|ADANI POWER LTD.|20190331|12|INDAS|NA
5757|ADANI POWER LTD.|20200331|12|INDAS|NA
5757|ADANI POWER LTD.|20210331|12|INDAS|NA
5757|ADANI POWER LTD.|20220331|12|INDAS|NA
5757|ADANI POWER LTD.|20230331|12|INDAS|NA
5758|ADANI PROPERTIES PVT. LTD.|20170331|12|INDAS|NA
5758|ADANI PROPERTIES PVT. LTD.|20180331|12|INDAS|NA
5758|ADANI PROPERTIES PVT. LTD.|20190331|12|INDAS|NA
5758|ADANI PROPERTIES PVT. LTD.|20200331|12|INDAS|NA
5758|ADANI PROPERTIES PVT. LTD.|20210331|12|INDAS|NA
5758|ADANI PROPERTIES PVT. LTD.|20220331|12|INDAS|NA
5759|ADANI WILMAR LTD.|20170331|12|INDAS|232373.3000
5759|ADANI WILMAR LTD.|20180331|12|INDAS|264040.3000
5759|ADANI WILMAR LTD.|20190331|12|INDAS|286972.4000
5759|ADANI WILMAR LTD.|20200331|12|INDAS|295860.1000
5759|ADANI WILMAR LTD.|20210331|12|INDAS|371042.3000
5759|ADANI WILMAR LTD.|20220331|12|INDAS|540682.0000
5759|ADANI WILMAR LTD.|20230331|12|INDAS|581009.8000
5838|ADARSH MERCANTILE LTD.|20170331|12|INDAS|NA
5838|ADARSH MERCANTILE LTD.|20180331|12|INDAS|NA
5838|ADARSH MERCANTILE LTD.|20190331|12|INDAS|NA
5838|ADARSH MERCANTILE LTD.|20200331|12|INDAS|NA
5838|ADARSH MERCANTILE LTD.|20210331|12|INDAS|NA
5838|ADARSH MERCANTILE LTD.|20220331|12|INDAS|NA
5838|ADARSH MERCANTILE LTD.|20230331|12|INDAS|NA
5845|ARLIGA ECOWORLD INFRASTRUCTURE PVT. LTD.|20210331|12|INDAS|NA
5845|ARLIGA ECOWORLD INFRASTRUCTURE PVT. LTD.|20220331|12|INDAS|NA
5876|ADYAR GATE HOTELS LTD.|20170331|12|IGAAP|NA
5876|ADYAR GATE HOTELS LTD.|20180331|12|IGAAP|NA
5876|ADYAR GATE HOTELS LTD.|20190331|12|IGAAP|NA
5876|ADYAR GATE HOTELS LTD.|20200331|12|IGAAP|NA
5876|ADYAR GATE HOTELS LTD.|20210331|12|IGAAP|NA
5876|ADYAR GATE HOTELS LTD.|20220331|12|IGAAP|NA
5882|ADBUR PVT. LTD.|20170331|12|IGAAP|NA
5882|ADBUR PVT. LTD.|20180331|12|IGAAP|NA
5882|ADBUR PVT. LTD.|20190331|12|INDAS|NA
5882|ADBUR PVT. LTD.|20200331|12|INDAS|NA
5882|ADBUR PVT. LTD.|20210331|12|INDAS|NA
5882|ADBUR PVT. LTD.|20220331|12|INDAS|NA
5921|ADDI INDUSTRIES LTD.|20170331|12|INDAS|1.5000
5921|ADDI INDUSTRIES LTD.|20180331|12|INDAS|1.2000
5921|ADDI INDUSTRIES LTD.|20190331|12|INDAS|NA
5921|ADDI INDUSTRIES LTD.|20200331|12|INDAS|NA
5921|ADDI INDUSTRIES LTD.|20210331|12|INDAS|NA
5921|ADDI INDUSTRIES LTD.|20220331|12|INDAS|NA
5921|ADDI INDUSTRIES LTD.|20230331|12|INDAS|NA
6001|ADFACTORS P R PVT. LTD.|20170331|12|IGAAP|NA
6001|ADFACTORS P R PVT. LTD.|20180331|12|IGAAP|NA
6001|ADFACTORS P R PVT. LTD.|20190331|12|IGAAP|NA
6001|ADFACTORS P R PVT. LTD.|20200331|12|IGAAP|NA
6001|ADFACTORS P R PVT. LTD.|20210331|12|IGAAP|NA
6001|ADFACTORS P R PVT. LTD.|20220331|12|IGAAP|NA
6053|ADHUNIK CORPORATION LTD.|20180331|12|IGAAP|2751.4000
6053|ADHUNIK CORPORATION LTD.|20190331|12|IGAAP|3150.7000
6053|ADHUNIK CORPORATION LTD.|20200331|12|IGAAP|2308.5000
6053|ADHUNIK CORPORATION LTD.|20210331|12|IGAAP|2692.0000
6103|ADIDAS INDIA PVT. LTD.|20170331|12|INDAS|NA
6103|ADIDAS INDIA PVT. LTD.|20180331|12|INDAS|NA
6103|ADIDAS INDIA PVT. LTD.|20190331|12|INDAS|NA
6103|ADIDAS INDIA PVT. LTD.|20200331|12|INDAS|NA
6103|ADIDAS INDIA PVT. LTD.|20210331|12|INDAS|NA
6103|ADIDAS INDIA PVT. LTD.|20220331|12|INDAS|NA
6103|ADIDAS INDIA PVT. LTD.|20230331|12|INDAS|NA
6309|ADITYA CONSULTANTS & TRADERS PVT. LTD.|20170331|12|IGAAP|NA
6309|ADITYA CONSULTANTS & TRADERS PVT. LTD.|20180331|12|IGAAP|NA
6309|ADITYA CONSULTANTS & TRADERS PVT. LTD.|20190331|12|IGAAP|NA
6309|ADITYA CONSULTANTS & TRADERS PVT. LTD.|20200331|12|IGAAP|NA
6309|ADITYA CONSULTANTS & TRADERS PVT. LTD.|20210331|12|IGAAP|NA
6309|ADITYA CONSULTANTS & TRADERS PVT. LTD.|20220331|12|IGAAP|NA
6360|ADITYA INFOTECH LTD.|20180331|12|IGAAP|NA
6360|ADITYA INFOTECH LTD.|20190331|12|IGAAP|NA
6360|ADITYA INFOTECH LTD.|20200331|12|IGAAP|NA
6360|ADITYA INFOTECH LTD.|20210331|12|INDAS|NA
6360|ADITYA INFOTECH LTD.|20220331|12|INDAS|NA
6380|ADITYA MARKETING & MFG. PVT. LTD. [MERGED]|20170331|12|IGAAP|1.4000
6380|ADITYA MARKETING & MFG. PVT. LTD. [MERGED]|20180331|12|IGAAP|1.3000
6380|ADITYA MARKETING & MFG. PVT. LTD. [MERGED]|20190331|12|IGAAP|3.4000
6380|ADITYA MARKETING & MFG. PVT. LTD. [MERGED]|20200331|12|IGAAP|2.5000
6380|ADITYA MARKETING & MFG. PVT. LTD. [MERGED]|20210331|12|IGAAP|3.4000
6381|ADITYA MEDISALES LTD.|20170331|12|IGAAP|NA
6381|ADITYA MEDISALES LTD.|20180331|12|IGAAP|NA
6418|ADEX COMPOSITES PVT. LTD.|20200331|12|IGAAP|40.2000
6418|ADEX COMPOSITES PVT. LTD.|20210331|12|IGAAP|71.8000
6418|ADEX COMPOSITES PVT. LTD.|20220331|12|IGAAP|151.9000
6484|RELIANCE MEDIAWORKS LTD.|20170331|12|INDAS|NA
6484|RELIANCE MEDIAWORKS LTD.|20180331|12|INDAS|NA
6484|RELIANCE MEDIAWORKS LTD.|20190331|12|INDAS|NA
6484|RELIANCE MEDIAWORKS LTD.|20200331|12|INDAS|NA
6484|RELIANCE MEDIAWORKS LTD.|20210331|12|INDAS|NA
6584|ADOR FONTECH LTD.|20170331|12|INDAS|594.3000
6584|ADOR FONTECH LTD.|20180331|12|INDAS|675.0000
6584|ADOR FONTECH LTD.|20190331|12|INDAS|800.8000
6584|ADOR FONTECH LTD.|20200331|12|INDAS|801.9000
6584|ADOR FONTECH LTD.|20210331|12|INDAS|892.5000
6584|ADOR FONTECH LTD.|20220331|12|INDAS|996.1000
6584|ADOR FONTECH LTD.|20230331|12|INDAS|1120.7000
6585|ADOR MULTIPRODUCTS LTD.|20170331|12|INDAS|57.9000
6585|ADOR MULTIPRODUCTS LTD.|20180331|12|INDAS|60.3000
6585|ADOR MULTIPRODUCTS LTD.|20190331|12|INDAS|60.6000
6585|ADOR MULTIPRODUCTS LTD.|20200331|12|INDAS|94.9000
6585|ADOR MULTIPRODUCTS LTD.|20210331|12|INDAS|184.1000
6585|ADOR MULTIPRODUCTS LTD.|20220331|12|INDAS|62.7000
6585|ADOR MULTIPRODUCTS LTD.|20230331|12|INDAS|55.3000
6587|ADOR POWERTRON LTD.|20170331|12|INDAS|671.7000
6587|ADOR POWERTRON LTD.|20180331|12|INDAS|662.3000
6587|ADOR POWERTRON LTD.|20190331|12|INDAS|568.6000
6587|ADOR POWERTRON LTD.|20200331|12|INDAS|682.4000
6587|ADOR POWERTRON LTD.|20210331|12|INDAS|655.9000
6587|ADOR POWERTRON LTD.|20220331|12|INDAS|943.8000
6628|ADROIT FINANCIAL SERVICES PVT. LTD.|20170331|12|IGAAP|NA
6628|ADROIT FINANCIAL SERVICES PVT. LTD.|20180331|12|IGAAP|NA
6628|ADROIT FINANCIAL SERVICES PVT. LTD.|20190331|12|IGAAP|NA
6628|ADROIT FINANCIAL SERVICES PVT. LTD.|20200331|12|IGAAP|NA
6628|ADROIT FINANCIAL SERVICES PVT. LTD.|20210331|12|IGAAP|NA
6628|ADROIT FINANCIAL SERVICES PVT. LTD.|20220331|12|IGAAP|NA
6674|ADURJEE & BROS. PVT. LTD.|20170331|12|IGAAP|NA
6674|ADURJEE & BROS. PVT. LTD.|20180331|12|IGAAP|NA
6674|ADURJEE & BROS. PVT. LTD.|20190331|12|INDAS|NA
6674|ADURJEE & BROS. PVT. LTD.|20200331|12|INDAS|NA
6674|ADURJEE & BROS. PVT. LTD.|20210331|12|INDAS|NA
6674|ADURJEE & BROS. PVT. LTD.|20220331|12|INDAS|NA
6746|ADVANCE INDIA PROJECTS LTD.|20170331|12|IGAAP|NA
6746|ADVANCE INDIA PROJECTS LTD.|20180331|12|IGAAP|NA
6746|ADVANCE INDIA PROJECTS LTD.|20190331|12|IGAAP|NA
6746|ADVANCE INDIA PROJECTS LTD.|20200331|12|IGAAP|NA
6746|ADVANCE INDIA PROJECTS LTD.|20210331|12|IGAAP|NA
6746|ADVANCE INDIA PROJECTS LTD.|20220331|12|IGAAP|NA
6819|ADVANCED ENZYME TECHNOLOGIES LTD.|20170331|12|IGAAP|3437.2000
6819|ADVANCED ENZYME TECHNOLOGIES LTD.|20180331|12|INDAS|3884.1000
6819|ADVANCED ENZYME TECHNOLOGIES LTD.|20190331|12|INDAS|4126.3000
6819|ADVANCED ENZYME TECHNOLOGIES LTD.|20200331|12|INDAS|4329.6000
6819|ADVANCED ENZYME TECHNOLOGIES LTD.|20210331|12|INDAS|4946.5000
6819|ADVANCED ENZYME TECHNOLOGIES LTD.|20220331|12|INDAS|5262.6000
6819|ADVANCED ENZYME TECHNOLOGIES LTD.|20230331|12|INDAS|5337.0000
6918|DELTA PLEASURE CRUISE CO. PVT. LTD.|20210331|12|INDAS|NA
6918|DELTA PLEASURE CRUISE CO. PVT. LTD.|20220331|12|INDAS|NA
6923|ADOR WELDING LTD.|20170331|12|INDAS|4754.4000
6923|ADOR WELDING LTD.|20180331|12|INDAS|4591.9000
6923|ADOR WELDING LTD.|20190331|12|INDAS|5083.3000
6923|ADOR WELDING LTD.|20200331|12|INDAS|5226.0000
6923|ADOR WELDING LTD.|20210331|12|INDAS|4448.7000
6923|ADOR WELDING LTD.|20220331|12|INDAS|6564.6000
6959|ADVENT ENVIROCARE TECHNOLOGY PVT. LTD.|20200331|12|IGAAP|NA
6959|ADVENT ENVIROCARE TECHNOLOGY PVT. LTD.|20210331|12|IGAAP|NA
6959|ADVENT ENVIROCARE TECHNOLOGY PVT. LTD.|20220331|12|IGAAP|NA
7000|ADVIK HI-TECH PVT. LTD.|20170331|12|IGAAP|3910.7000
7000|ADVIK HI-TECH PVT. LTD.|20180331|12|IGAAP|4528.9000
7000|ADVIK HI-TECH PVT. LTD.|20190331|12|IGAAP|5297.7000
7000|ADVIK HI-TECH PVT. LTD.|20200331|12|INDAS|5166.9000
7000|ADVIK HI-TECH PVT. LTD.|20210331|12|INDAS|4871.8000
7000|ADVIK HI-TECH PVT. LTD.|20220331|12|INDAS|5638.1000
7000|ADVIK HI-TECH PVT. LTD.|20230331|12|INDAS|7298.6000
7068|AEGIS LOGISTICS LTD.|20170331|12|INDAS|NA
7068|AEGIS LOGISTICS LTD.|20180331|12|INDAS|NA
7068|AEGIS LOGISTICS LTD.|20190331|12|INDAS|NA
7068|AEGIS LOGISTICS LTD.|20200331|12|INDAS|NA
7068|AEGIS LOGISTICS LTD.|20210331|12|INDAS|NA
7068|AEGIS LOGISTICS LTD.|20220331|12|INDAS|NA
7068|AEGIS LOGISTICS LTD.|20230331|12|INDAS|NA
7077|LUDLOW JUTE & SPECIALITIES LTD.|20170331|12|INDAS|3542.8000
7077|LUDLOW JUTE & SPECIALITIES LTD.|20180331|12|INDAS|3281.1000
7137|AERO TRADERS PVT. LTD.|20170331|12|IGAAP|NA
7137|AERO TRADERS PVT. LTD.|20180331|12|IGAAP|NA
7137|AERO TRADERS PVT. LTD.|20190331|12|IGAAP|NA
7158|AEROFLEX INDUSTRIES LTD.|20220331|12|INDAS|2327.9000
7158|AEROFLEX INDUSTRIES LTD.|20230331|12|INDAS|2605.3000
7189|AEROSTAR HELMETS PVT. LTD.|20170331|12|IGAAP|175.8000
7189|AEROSTAR HELMETS PVT. LTD.|20180331|12|IGAAP|NA
7189|AEROSTAR HELMETS PVT. LTD.|20190331|12|IGAAP|NA
7189|AEROSTAR HELMETS PVT. LTD.|20200331|12|IGAAP|NA
7231|AFCONS INFRASTRUCTURE LTD.|20170331|12|INDAS|1.4000
7231|AFCONS INFRASTRUCTURE LTD.|20180331|12|INDAS|213.6000
7231|AFCONS INFRASTRUCTURE LTD.|20190331|12|INDAS|91.6000
7231|AFCONS INFRASTRUCTURE LTD.|20200331|12|INDAS|204.3000
7231|AFCONS INFRASTRUCTURE LTD.|20210331|12|INDAS|339.0000
7231|AFCONS INFRASTRUCTURE LTD.|20220331|12|INDAS|549.6000
7231|AFCONS INFRASTRUCTURE LTD.|20230331|12|INDAS|559.0000
7294|AFTEK LTD.|20170331|12|IGAAP|NA
7301|AG-VET MARKETING LTD.|20170331|12|IGAAP|NA
7301|AG-VET MARKETING LTD.|20180331|12|IGAAP|NA
7301|AG-VET MARKETING LTD.|20190331|12|IGAAP|NA
7301|AG-VET MARKETING LTD.|20200331|12|IGAAP|NA
7301|AG-VET MARKETING LTD.|20210331|12|IGAAP|NA
7332|AGAPPE DIAGNOSTICS LTD.|20170331|12|IGAAP|1006.8000
7332|AGAPPE DIAGNOSTICS LTD.|20180331|12|IGAAP|1088.5000
7332|AGAPPE DIAGNOSTICS LTD.|20190331|12|IGAAP|1345.2000
7332|AGAPPE DIAGNOSTICS LTD.|20200331|12|IGAAP|1464.1000
7332|AGAPPE DIAGNOSTICS LTD.|20210331|12|IGAAP|2279.7000
7332|AGAPPE DIAGNOSTICS LTD.|20220331|12|IGAAP|3797.2000
7332|AGAPPE DIAGNOSTICS LTD.|20230331|12|IGAAP|3153.7000
7469|INFOANALYTICA CONSULTING PVT. LTD.|20180331|12|IGAAP|NA
7469|INFOANALYTICA CONSULTING PVT. LTD.|20190331|12|IGAAP|NA
7469|INFOANALYTICA CONSULTING PVT. LTD.|20200331|12|IGAAP|NA
7469|INFOANALYTICA CONSULTING PVT. LTD.|20210331|12|IGAAP|NA
7633|SHIRPUR GOLD REFINERY LTD.|20170331|12|INDAS|16825.4000
7633|SHIRPUR GOLD REFINERY LTD.|20180331|12|INDAS|10203.7000
7633|SHIRPUR GOLD REFINERY LTD.|20190331|12|INDAS|27981.7000
7633|SHIRPUR GOLD REFINERY LTD.|20200331|12|INDAS|18337.1000
7633|SHIRPUR GOLD REFINERY LTD.|20210331|12|INDAS|42760.7000
7633|SHIRPUR GOLD REFINERY LTD.|20220331|12|INDAS|52695.2000
7633|SHIRPUR GOLD REFINERY LTD.|20230331|12|INDAS|53574.1000
7788|AGIO PHARMACEUTICALS LTD.|20220331|12|IGAAP|1054.3000
7788|AGIO PHARMACEUTICALS LTD.|20230331|12|IGAAP|1731.5000
7911|AGRASEN ENGINEERING INDS. PVT. LTD.|20170331|12|IGAAP|875.9000
7911|AGRASEN ENGINEERING INDS. PVT. LTD.|20180331|12|IGAAP|1038.7000
7911|AGRASEN ENGINEERING INDS. PVT. LTD.|20190331|12|IGAAP|1208.9000
7911|AGRASEN ENGINEERING INDS. PVT. LTD.|20200331|12|IGAAP|1421.0000
7911|AGRASEN ENGINEERING INDS. PVT. LTD.|20210331|12|IGAAP|1705.1000
7911|AGRASEN ENGINEERING INDS. PVT. LTD.|20220331|12|IGAAP|3138.4000
8001|AGRAWAL OIL EXTRACTIONS LTD.|20170331|12|IGAAP|930.1000
8001|AGRAWAL OIL EXTRACTIONS LTD.|20180331|12|IGAAP|515.9000
8001|AGRAWAL OIL EXTRACTIONS LTD.|20190331|12|IGAAP|523.1000
8001|AGRAWAL OIL EXTRACTIONS LTD.|20200331|12|IGAAP|535.1000
8001|AGRAWAL OIL EXTRACTIONS LTD.|20210331|12|IGAAP|559.7000
8001|AGRAWAL OIL EXTRACTIONS LTD.|20220331|12|IGAAP|684.4000
8083|AGRI-TECH (INDIA) LTD.|20200331|12|INDAS|3.8000
8083|AGRI-TECH (INDIA) LTD.|20210331|12|INDAS|1.9000
8100|A F C INDIA LTD.|20170331|12|IGAAP|NA
8100|A F C INDIA LTD.|20180331|12|IGAAP|NA
8100|A F C INDIA LTD.|20190331|12|IGAAP|NA
8183|AGRO TECH FOODS LTD.|20170331|12|INDAS|8060.0000
8183|AGRO TECH FOODS LTD.|20180331|12|INDAS|8439.3000
8183|AGRO TECH FOODS LTD.|20190331|12|INDAS|8659.3000
8183|AGRO TECH FOODS LTD.|20200331|12|INDAS|8760.3000
8183|AGRO TECH FOODS LTD.|20210331|12|INDAS|9302.4000
8183|AGRO TECH FOODS LTD.|20220331|12|INDAS|9571.9000
8194|AGROCEL INDUSTRIES PVT. LTD.|20170331|12|IGAAP|2269.1000
8194|AGROCEL INDUSTRIES PVT. LTD.|20180331|12|INDAS|2631.6000
8194|AGROCEL INDUSTRIES PVT. LTD.|20190331|12|INDAS|6095.5000
8194|AGROCEL INDUSTRIES PVT. LTD.|20200331|12|INDAS|9082.4000
8194|AGROCEL INDUSTRIES PVT. LTD.|20210331|12|INDAS|7470.8000
8194|AGROCEL INDUSTRIES PVT. LTD.|20220331|12|INDAS|8349.3000
8194|AGROCEL INDUSTRIES PVT. LTD.|20230331|12|INDAS|10942.5000
8200|AGROFAB MACHINERIES (INDIA) PVT. LTD.|20170331|12|IGAAP|152.7000
8200|AGROFAB MACHINERIES (INDIA) PVT. LTD.|20180331|12|IGAAP|211.4000
8200|AGROFAB MACHINERIES (INDIA) PVT. LTD.|20190331|12|IGAAP|496.2000
8200|AGROFAB MACHINERIES (INDIA) PVT. LTD.|20200331|12|IGAAP|469.7000
8200|AGROFAB MACHINERIES (INDIA) PVT. LTD.|20210331|12|IGAAP|519.2000
8312|AHLUWALIA CONTRACTS (INDIA) LTD.|20170331|12|INDAS|NA
8312|AHLUWALIA CONTRACTS (INDIA) LTD.|20180331|12|INDAS|NA
8312|AHLUWALIA CONTRACTS (INDIA) LTD.|20190331|12|INDAS|NA
8312|AHLUWALIA CONTRACTS (INDIA) LTD.|20200331|12|INDAS|NA
8312|AHLUWALIA CONTRACTS (INDIA) LTD.|20210331|12|INDAS|NA
8312|AHLUWALIA CONTRACTS (INDIA) LTD.|20220331|12|INDAS|NA
8312|AHLUWALIA CONTRACTS (INDIA) LTD.|20230331|12|INDAS|NA
8315|KAMAL SPONGE STEEL & POWER LTD.|20170331|12|IGAAP|192.0000
8315|KAMAL SPONGE STEEL & POWER LTD.|20180331|12|IGAAP|95.8000
8315|KAMAL SPONGE STEEL & POWER LTD.|20190331|12|IGAAP|247.1000
8315|KAMAL SPONGE STEEL & POWER LTD.|20200331|12|IGAAP|261.6000
8315|KAMAL SPONGE STEEL & POWER LTD.|20210331|12|IGAAP|106.4000
8315|KAMAL SPONGE STEEL & POWER LTD.|20220331|12|IGAAP|181.8000
8341|AHMEDABAD CHEMICALS PVT. LTD.|20190331|12|IGAAP|NA
8341|AHMEDABAD CHEMICALS PVT. LTD.|20200331|12|IGAAP|NA
8341|AHMEDABAD CHEMICALS PVT. LTD.|20210331|12|IGAAP|363.1000
8341|AHMEDABAD CHEMICALS PVT. LTD.|20220331|12|IGAAP|449.0000
8379|AHMEDABAD STRIPS PVT. LTD.|20220331|12|IGAAP|10741.3000
8379|AHMEDABAD STRIPS PVT. LTD.|20230331|12|IGAAP|11174.5000
8505|RELIABLE AUTOMOTIVE PVT. LTD.|20190331|12|IGAAP|NA
8505|RELIABLE AUTOMOTIVE PVT. LTD.|20200331|12|IGAAP|NA
8505|RELIABLE AUTOMOTIVE PVT. LTD.|20210331|12|IGAAP|NA
8505|RELIABLE AUTOMOTIVE PVT. LTD.|20220331|12|IGAAP|NA
8505|RELIABLE AUTOMOTIVE PVT. LTD.|20230331|12|IGAAP|NA
8523|AIMCO PESTICIDES LTD.|20170331|12|INDAS|999.8000
8523|AIMCO PESTICIDES LTD.|20180331|12|INDAS|1083.0000
8523|AIMCO PESTICIDES LTD.|20190331|12|INDAS|1972.5000
8523|AIMCO PESTICIDES LTD.|20200331|12|INDAS|1852.4000
8523|AIMCO PESTICIDES LTD.|20210331|12|INDAS|1756.9000
8523|AIMCO PESTICIDES LTD.|20220331|12|INDAS|3119.9000
8523|AIMCO PESTICIDES LTD.|20230331|12|INDAS|2061.9000
8526|AIMIL LTD.|20170331|12|IGAAP|282.3000
8526|AIMIL LTD.|20180331|12|IGAAP|1634.1000
8526|AIMIL LTD.|20190331|12|IGAAP|1938.7000
8526|AIMIL LTD.|20200331|12|IGAAP|307.2000
8526|AIMIL LTD.|20210331|12|IGAAP|368.5000
8526|AIMIL LTD.|20220331|12|IGAAP|410.7000
8594|AIR LIQUIDE INDIA HOLDING PVT. LTD.|20170331|12|INDAS|849.1000
8594|AIR LIQUIDE INDIA HOLDING PVT. LTD.|20180331|12|INDAS|NA
8594|AIR LIQUIDE INDIA HOLDING PVT. LTD.|20190331|12|INDAS|NA
8618|AIR WORKS INDIA ENGG. PVT. LTD.|20170331|12|INDAS|NA
8618|AIR WORKS INDIA ENGG. PVT. LTD.|20180331|12|INDAS|NA
8618|AIR WORKS INDIA ENGG. PVT. LTD.|20190331|12|INDAS|NA
8618|AIR WORKS INDIA ENGG. PVT. LTD.|20200331|12|INDAS|NA
8618|AIR WORKS INDIA ENGG. PVT. LTD.|20210331|12|INDAS|NA
8618|AIR WORKS INDIA ENGG. PVT. LTD.|20220331|12|INDAS|NA
8628|AIRAN LTD.|20170331|12|IGAAP|NA
8628|AIRAN LTD.|20180331|12|IGAAP|NA
8628|AIRAN LTD.|20190331|12|INDAS|NA
8628|AIRAN LTD.|20200331|12|INDAS|NA
8628|AIRAN LTD.|20210331|12|INDAS|NA
8628|AIRAN LTD.|20220331|12|INDAS|NA
8628|AIRAN LTD.|20230331|12|INDAS|NA
8640|AIRCEL LTD.|20170331|12|INDAS|NA
8824|AJNARA INDIA LTD.|20170331|12|IGAAP|NA
8880|Q R G INVESTMENTS & HOLDINGS LTD.|20200331|12|FS_INDAS|NA
8880|Q R G INVESTMENTS & HOLDINGS LTD.|20210331|12|FS_INDAS|NA
8880|Q R G INVESTMENTS & HOLDINGS LTD.|20220331|12|FS_INDAS|NA
8880|Q R G INVESTMENTS & HOLDINGS LTD.|20230331|12|FS_INDAS|NA
8893|AJANTA PHARMA LTD.|20170331|12|INDAS|16063.2000
8893|AJANTA PHARMA LTD.|20180331|12|INDAS|15854.1000
8893|AJANTA PHARMA LTD.|20190331|12|INDAS|15210.2000
8893|AJANTA PHARMA LTD.|20200331|12|INDAS|19106.7000
8893|AJANTA PHARMA LTD.|20210331|12|INDAS|24282.0000
