sa_finance1_cocode|sa_company_name|sa_finance1_year|sa_ann_rep_months|sa_fs_format|sa_sale_of_goods|sa_export_incentives|sa_salaries_bonus_pf|sa_long_term_borrowings|sa_curr_portion_lt_borrowings|sa_net_fixed_assets|sa_gross_fixed_ast_addn|sa_gross_intangible_assets_tot_addn|sa_gross_fixed_ast_addn|sa_cf_net_frm_op_activity|sa_export_goods
108225|JAY SHREE TEA & INDS. LTD.|20170331|12|INDAS|5161.1000|33.2000|2007.6000|1262.2000|696.5000|2156.1000|212.3000|NA|212.3000|161.4000|798.1000
108225|JAY SHREE TEA & INDS. LTD.|20180331|12|INDAS|5266.7000|31.2000|1954.0000|1542.7000|695.3000|2182.0000|174.5000|NA|174.5000|460.9000|NA
108225|JAY SHREE TEA & INDS. LTD.|20190331|12|INDAS|5325.2000|41.0000|2140.7000|1293.1000|710.0000|2258.8000|270.9000|NA|270.9000|443.0000|NA
108225|JAY SHREE TEA & INDS. LTD.|20200331|12|INDAS|4584.1000|30.6000|2212.5000|810.1000|466.1000|2146.6000|289.3000|NA|289.3000|407.2000|NA
108225|JAY SHREE TEA & INDS. LTD.|20210331|12|INDAS|7441.0000|7.7000|2197.8000|690.9000|339.3000|4385.2000|518.5000|NA|518.5000|1309.3000|NA
108225|JAY SHREE TEA & INDS. LTD.|20220331|12|INDAS|6316.1000|16.3000|2356.4000|390.2000|282.6000|4382.4000|226.3000|NA|226.3000|87.2000|NA
108225|JAY SHREE TEA & INDS. LTD.|20230331|12|INDAS|7142.5000|9.1000|2593.7000|401.3000|301.1000|4274.4000|145.1000|NA|145.1000|-383.5000|NA
108391|JAYANT AGRO-ORGANICS LTD.|20160331|12|IGAAP|5482.4000|NA|171.3000|49.2000|NA|1704.6000|68.0000|NA|68.0000|486.0000|4106.1000
108391|JAYANT AGRO-ORGANICS LTD.|20170331|12|INDAS|6361.5000|150.7000|206.9000|7.5000|NA|1641.3000|19.9000|1.4000|19.9000|-513.2000|4928.1000
108391|JAYANT AGRO-ORGANICS LTD.|20180331|12|INDAS|7483.8000|143.9000|235.0000|110.3000|NA|1637.2000|13.0000|NA|13.0000|186.9000|NA
108391|JAYANT AGRO-ORGANICS LTD.|20190331|12|INDAS|7877.4000|158.3000|255.8000|64.3000|NA|1650.5000|98.2000|NA|98.2000|584.9000|NA
108391|JAYANT AGRO-ORGANICS LTD.|20200331|12|INDAS|8202.5000|152.1000|291.8000|82.6000|NA|1653.7000|95.3000|NA|95.3000|1183.2000|NA
108391|JAYANT AGRO-ORGANICS LTD.|20210331|12|INDAS|6628.9000|52.3000|276.3000|72.7000|114.0000|1606.5000|45.8000|NA|45.8000|441.7000|NA
108391|JAYANT AGRO-ORGANICS LTD.|20220331|12|INDAS|10610.0000|147.2000|319.2000|28.9000|44.1000|1699.8000|187.3000|NA|187.3000|537.2000|NA
108391|JAYANT AGRO-ORGANICS LTD.|20230331|12|INDAS|11243.0000|147.0000|351.3000|139.3000|20.6000|1715.0000|124.3000|NA|124.3000|587.2000|NA
108546|JAYASILPA FLORITECH LTD.|20160331|12|IGAAP|NA|NA|0.2000|0.3000|NA|13.8000|NA|NA|NA|NA|NA
108546|JAYASILPA FLORITECH LTD.|20170331|12|IGAAP|NA|NA|0.2000|0.3000|NA|13.8000|NA|NA|NA|NA|NA
108546|JAYASILPA FLORITECH LTD.|20180331|12|IGAAP|NA|NA|0.2000|0.3000|NA|13.8000|NA|NA|NA|NA|NA
108546|JAYASILPA FLORITECH LTD.|20190331|12|IGAAP|NA|NA|NA|0.3000|NA|13.8000|NA|NA|NA|NA|NA
108546|JAYASILPA FLORITECH LTD.|20200331|12|IGAAP|NA|NA|NA|0.3000|NA|13.8000|NA|NA|NA|NA|NA
108546|JAYASILPA FLORITECH LTD.|20210331|12|IGAAP|NA|NA|NA|0.3000|NA|13.8000|NA|NA|NA|NA|NA
108546|JAYASILPA FLORITECH LTD.|20220331|12|IGAAP|NA|NA|NA|0.3000|NA|13.8000|NA|NA|NA|NA|NA
108546|JAYASILPA FLORITECH LTD.|20230331|12|IGAAP|NA|NA|NA|0.3000|NA|13.8000|NA|NA|NA|NA|NA
108624|JAYDEEP COTTON FIBRES PVT. LTD.|20160331|12|IGAAP|NA|NA|13.1000|100.0000|NA|354.6000|16.1000|NA|16.1000|-12.5000|NA
108624|JAYDEEP COTTON FIBRES PVT. LTD.|20170331|12|IGAAP|NA|NA|10.7000|76.7000|NA|360.7000|49.4000|NA|49.4000|6.8000|NA
108624|JAYDEEP COTTON FIBRES PVT. LTD.|20180331|12|IGAAP|3791.9000|NA|13.2000|19.8000|NA|377.3000|63.9000|NA|63.9000|109.1000|1702.3000
108624|JAYDEEP COTTON FIBRES PVT. LTD.|20190331|12|IGAAP|5240.2000|NA|16.7000|185.6000|NA|335.5000|4.8000|1.6000|4.8000|-86.9000|2598.7000
108624|JAYDEEP COTTON FIBRES PVT. LTD.|20200331|12|IGAAP|3032.8000|NA|19.9000|120.2000|NA|296.3000|0.4000|NA|0.4000|362.9000|1188.9000
108624|JAYDEEP COTTON FIBRES PVT. LTD.|20210331|12|IGAAP|4392.0000|NA|23.6000|59.4000|NA|264.1000|2.2000|0.2000|2.2000|-21.5000|2268.1000
108624|JAYDEEP COTTON FIBRES PVT. LTD.|20220331|12|IGAAP|3730.5000|NA|22.6000|0.0000|59.4000|236.4000|2.6000|NA|2.6000|567.4000|1992.3000
109225|JENSON FINVEST PVT. LTD.|20160331|12|IGAAP|NA|NA|NA|NA|NA|6.7000|NA|NA|NA|62.4000|NA
109225|JENSON FINVEST PVT. LTD.|20170331|12|IGAAP|NA|NA|0.1000|NA|NA|6.7000|NA|NA|NA|12.7000|NA
109225|JENSON FINVEST PVT. LTD.|20180331|12|IGAAP|NA|NA|NA|NA|NA|6.7000|NA|NA|NA|11.2000|NA
109225|JENSON FINVEST PVT. LTD.|20190331|12|IGAAP|0.9000|NA|0.6000|NA|NA|6.7000|NA|NA|NA|59.7000|NA
109225|JENSON FINVEST PVT. LTD.|20200331|12|IGAAP|0.9000|NA|0.2000|NA|NA|6.7000|NA|NA|NA|0.3000|NA
109225|JENSON FINVEST PVT. LTD.|20210331|12|IGAAP|0.8000|NA|0.2000|NA|NA|6.7000|NA|NA|NA|-19.7000|NA
109613|J V L AGRO INDS. LTD.|20160331|12|IGAAP|34877.8000|NA|113.8000|305.1000|373.4000|4149.1000|231.8000|NA|231.8000|-1251.6000|NA
109613|J V L AGRO INDS. LTD.|20170331|12|INDAS|35351.5000|NA|119.4000|121.9000|459.5000|4032.7000|142.0000|NA|142.0000|2772.7000|NA
109613|J V L AGRO INDS. LTD.|20180331|12|INDAS|30859.8000|NA|118.7000|74.7000|467.7000|3943.9000|109.2000|NA|109.2000|-2954.7000|NA
109613|J V L AGRO INDS. LTD.|20190331|12|INDAS|11851.6000|NA|171.9000|0.0000|541.9000|3888.0000|158.6000|NA|158.6000|-9554.0000|NA
109825|JINDAL NIRYAT LTD.|20180331|12|IGAAP|NA|NA|0.9000|NA|NA|48.0000|NA|NA|NA|201.1000|NA
109825|JINDAL NIRYAT LTD.|20190331|12|IGAAP|6.7000|NA|0.5000|0.0000|110.2000|40.3000|NA|NA|NA|-2.3000|NA
109825|JINDAL NIRYAT LTD.|20200331|12|IGAAP|NA|NA|0.2000|NA|NA|34.5000|NA|NA|NA|-54.5000|NA
109825|JINDAL NIRYAT LTD.|20210331|12|IGAAP|NA|NA|0.1000|NA|NA|28.9000|NA|NA|NA|32.6000|NA
109825|JINDAL NIRYAT LTD.|20220331|12|IGAAP|NA|NA|NA|NA|NA|23.3000|NA|NA|NA|NA|NA
109842|JINDAL REFINERIES LTD.|20180331|12|IGAAP|281.4000|NA|3.5000|79.6000|19.6000|79.7000|0.7000|NA|0.7000|34.2000|NA
109842|JINDAL REFINERIES LTD.|20190331|12|IGAAP|645.4000|NA|2.7000|93.2000|15.7000|77.3000|7.0000|NA|7.0000|31.8000|NA
109842|JINDAL REFINERIES LTD.|20200331|12|IGAAP|610.2000|NA|4.4000|84.7000|17.1000|72.5000|5.1000|NA|5.1000|40.0000|NA
109842|JINDAL REFINERIES LTD.|20210331|12|IGAAP|476.5000|NA|4.2000|116.5000|17.3000|66.6000|2.9000|NA|2.9000|10.7000|NA
109842|JINDAL REFINERIES LTD.|20220331|12|IGAAP|905.1000|NA|6.0000|90.7000|32.2000|67.5000|9.5000|NA|9.5000|NA|NA
109873|JINDAL VEGETABLE PRODUCTS LTD.|20160331|12|IGAAP|363.1000|NA|7.9000|10.1000|NA|42.7000|0.4000|NA|0.4000|26.3000|NA
109873|JINDAL VEGETABLE PRODUCTS LTD.|20170331|12|IGAAP|465.3000|NA|8.5000|42.3000|NA|42.3000|2.0000|NA|2.0000|-15.0000|NA
109873|JINDAL VEGETABLE PRODUCTS LTD.|20180331|12|IGAAP|NA|NA|9.3000|77.7000|NA|40.1000|NA|NA|NA|-32.0000|NA
109873|JINDAL VEGETABLE PRODUCTS LTD.|20190331|12|IGAAP|NA|NA|6.9000|69.0000|NA|39.2000|0.9000|NA|0.9000|NA|NA
109873|JINDAL VEGETABLE PRODUCTS LTD.|20200331|12|IGAAP|NA|NA|5.1000|53.8000|NA|44.5000|7.1000|NA|7.1000|NA|NA
109873|JINDAL VEGETABLE PRODUCTS LTD.|20210331|12|IGAAP|NA|NA|5.1000|118.3000|NA|34.2000|NA|NA|NA|NA|NA
109873|JINDAL VEGETABLE PRODUCTS LTD.|20220331|12|IGAAP|NA|NA|5.6000|91.5000|NA|80.4000|51.1000|NA|51.1000|NA|NA
109976|JITEN AGRO LAND & FARM PVT. LTD.|20160331|12|IGAAP|1.7000|NA|1.1000|167.7000|NA|219.0000|NA|NA|NA|NA|NA
109976|JITEN AGRO LAND & FARM PVT. LTD.|20170331|12|IGAAP|1.7000|NA|1.4000|180.9000|NA|204.1000|NA|NA|NA|NA|NA
109976|JITEN AGRO LAND & FARM PVT. LTD.|20180331|12|IGAAP|2.1000|NA|1.8000|75.1000|NA|128.8000|NA|NA|NA|NA|NA
109976|JITEN AGRO LAND & FARM PVT. LTD.|20190331|12|IGAAP|1.1000|NA|1.7000|90.6000|NA|70.4000|6.0000|NA|6.0000|NA|NA
109976|JITEN AGRO LAND & FARM PVT. LTD.|20200331|12|IGAAP|1.1000|NA|1.8000|70.1000|NA|78.1000|9.5000|NA|9.5000|NA|NA
109976|JITEN AGRO LAND & FARM PVT. LTD.|20210331|12|IGAAP|1.8000|NA|1.7000|77.3000|NA|84.7000|8.7000|NA|8.7000|NA|NA
109976|JITEN AGRO LAND & FARM PVT. LTD.|20220331|12|IGAAP|2.7000|NA|2.3000|87.7000|NA|83.4000|0.4000|NA|0.4000|NA|NA
11038|ALLANA COLD STORAGE PVT. LTD.|20160331|12|IGAAP|9689.9000|NA|208.1000|NA|NA|178.5000|12.8000|NA|12.8000|215.2000|8954.9000
11038|ALLANA COLD STORAGE PVT. LTD.|20170331|12|INDAS|10373.7000|NA|173.9000|NA|NA|184.4000|20.4000|NA|20.4000|19.0000|9610.8000
11038|ALLANA COLD STORAGE PVT. LTD.|20180331|12|INDAS|2317.3000|NA|65.4000|NA|NA|165.6000|1.1000|NA|1.1000|47.3000|1994.3000
11038|ALLANA COLD STORAGE PVT. LTD.|20190331|12|INDAS|174.4000|NA|35.0000|NA|NA|162.5000|18.5000|NA|18.5000|8.9000|NA
11038|ALLANA COLD STORAGE PVT. LTD.|20200331|12|INDAS|238.5000|NA|36.1000|NA|NA|147.6000|3.2000|NA|3.2000|1381.0000|NA
11038|ALLANA COLD STORAGE PVT. LTD.|20210331|12|INDAS|173.8000|NA|38.4000|NA|NA|136.6000|2.4000|NA|2.4000|251.3000|NA
11038|ALLANA COLD STORAGE PVT. LTD.|20220331|12|INDAS|55.9000|NA|31.9000|NA|NA|118.8000|3.6000|NA|3.6000|43.4000|NA
110456|JONJUA OVERSEAS LTD.|20160331|12|IGAAP|NA|NA|1.0000|0.9000|NA|1.5000|NA|NA|NA|NA|NA
110456|JONJUA OVERSEAS LTD.|20180331|12|INDAS|NA|NA|2.1000|0.4000|0.1000|4.9000|NA|NA|NA|-2.5000|NA
110456|JONJUA OVERSEAS LTD.|20190331|12|INDAS|6.5000|NA|2.1000|0.3000|0.1000|18.2000|16.4000|16.4000|16.4000|-11.8000|NA
110456|JONJUA OVERSEAS LTD.|20200331|12|INDAS|8.9000|NA|2.1000|0.2000|0.1000|15.9000|NA|NA|NA|1.9000|NA
110456|JONJUA OVERSEAS LTD.|20210331|12|INDAS|15.9000|NA|1.3000|NA|NA|13.4000|NA|NA|NA|4.0000|NA
110456|JONJUA OVERSEAS LTD.|20220331|12|INDAS|18.8000|NA|0.8000|NA|NA|12.2000|NA|NA|NA|20.2000|NA
110456|JONJUA OVERSEAS LTD.|20230331|12|INDAS|16.7000|NA|0.7000|NA|NA|16.4000|6.3000|6.3000|6.3000|9.8000|NA
110466|SHRI VASUPRADA PLANTATIONS LTD.|20160331|12|IGAAP|1023.7000|NA|423.2000|227.9000|80.4000|799.9000|66.1000|NA|66.1000|7.8000|NA
110466|SHRI VASUPRADA PLANTATIONS LTD.|20170331|12|INDAS|873.8000|NA|481.7000|254.6000|85.4000|1482.0000|32.1000|NA|32.1000|-73.0000|NA
110466|SHRI VASUPRADA PLANTATIONS LTD.|20180331|12|INDAS|1000.0000|NA|500.5000|180.0000|60.0000|1424.1000|25.4000|NA|25.4000|9.8000|NA
110466|SHRI VASUPRADA PLANTATIONS LTD.|20190331|12|INDAS|944.3000|NA|496.8000|120.0000|60.0000|1389.6000|31.1000|0.2000|31.1000|62.9000|NA
110466|SHRI VASUPRADA PLANTATIONS LTD.|20200331|12|INDAS|799.2000|NA|529.8000|64.3000|69.8000|1372.8000|52.3000|NA|52.3000|-115.1000|NA
110466|SHRI VASUPRADA PLANTATIONS LTD.|20210331|12|INDAS|962.7000|NA|514.4000|83.6000|NA|1377.8000|111.3000|6.1000|111.3000|-39.1000|NA
110466|SHRI VASUPRADA PLANTATIONS LTD.|20220331|12|INDAS|1115.2000|NA|566.5000|130.7000|36.7000|1361.8000|64.1000|2.7000|64.1000|111.5000|NA
110466|SHRI VASUPRADA PLANTATIONS LTD.|20230331|12|INDAS|972.1000|NA|597.6000|249.6000|26.8000|1344.1000|55.1000|NA|55.1000|-51.8000|NA
11049|ALLANA INVESTMENTS & TRDG. CO. PVT. LTD.|20160331|12|IGAAP|4648.7000|NA|112.6000|NA|NA|191.9000|12.1000|NA|12.1000|564.5000|4635.1000
11049|ALLANA INVESTMENTS & TRDG. CO. PVT. LTD.|20170331|12|IGAAP|9248.5000|NA|111.8000|NA|NA|190.4000|18.6000|NA|18.6000|-78.7000|NA
11049|ALLANA INVESTMENTS & TRDG. CO. PVT. LTD.|20180331|12|IGAAP|3052.6000|NA|18.6000|NA|NA|181.3000|15.8000|NA|15.8000|28.7000|NA
11049|ALLANA INVESTMENTS & TRDG. CO. PVT. LTD.|20190331|12|INDAS|6.2000|NA|23.4000|NA|NA|153.4000|0.4000|NA|0.4000|420.8000|NA
11049|ALLANA INVESTMENTS & TRDG. CO. PVT. LTD.|20200331|12|INDAS|8.4000|NA|25.1000|NA|NA|139.8000|0.3000|NA|0.3000|619.7000|NA
11049|ALLANA INVESTMENTS & TRDG. CO. PVT. LTD.|20210331|12|INDAS|0.4000|NA|22.8000|NA|NA|132.5000|4.3000|NA|4.3000|-111.5000|NA
11049|ALLANA INVESTMENTS & TRDG. CO. PVT. LTD.|20220331|12|INDAS|0.4000|NA|23.7000|NA|NA|123.8000|2.7000|NA|2.7000|NA|NA
110494|JOREHAUT GROUP LTD.|20160331|12|IGAAP|NA|NA|NA|189.7000|NA|242.3000|39.1000|NA|39.1000|14.2000|NA
110494|JOREHAUT GROUP LTD.|20170331|12|IGAAP|0.1000|NA|NA|189.7000|NA|248.2000|NA|NA|NA|23.2000|NA
110494|JOREHAUT GROUP LTD.|20180331|12|IGAAP|12.0000|NA|22.0000|192.7000|NA|242.9000|12.5000|NA|12.5000|-13.4000|NA
110494|JOREHAUT GROUP LTD.|20190331|12|IGAAP|964.2000|4.0000|528.9000|194.5000|NA|246.5000|27.0000|NA|27.0000|116.0000|168.8000
110494|JOREHAUT GROUP LTD.|20200331|12|IGAAP|1249.7000|0.5000|535.2000|251.6000|NA|389.5000|189.3000|NA|189.3000|84.2000|298.6000
110494|JOREHAUT GROUP LTD.|20210331|12|IGAAP|1551.6000|2.5000|493.2000|209.4000|NA|362.6000|6.8000|NA|6.8000|93.9000|332.8000
110494|JOREHAUT GROUP LTD.|20220331|12|IGAAP|1436.9000|2.9000|543.2000|66.8000|NA|366.5000|36.2000|NA|36.2000|275.3000|NA
11056|ALLANASONS PVT. LTD.|20160331|12|INDAS|NA|NA|400.9000|NA|NA|527.1000|296.9000|0.3000|296.9000|500.8000|104192.2000
11056|ALLANASONS PVT. LTD.|20170331|12|INDAS|NA|NA|378.7000|NA|NA|520.1000|112.3000|0.1000|112.3000|126.1000|NA
11056|ALLANASONS PVT. LTD.|20180331|12|INDAS|103758.2000|1982.6000|830.5000|NA|NA|494.4000|80.1000|0.2000|80.1000|9265.6000|NA
11056|ALLANASONS PVT. LTD.|20190331|12|INDAS|89080.5000|NA|796.4000|NA|NA|466.7000|66.1000|8.8000|66.1000|4078.3000|83240.5000
11056|ALLANASONS PVT. LTD.|20200331|12|INDAS|81536.3000|NA|794.5000|17.5000|NA|577.6000|320.9000|9.7000|320.9000|-9854.4000|77239.4000
11056|ALLANASONS PVT. LTD.|20210331|12|INDAS|73152.3000|NA|749.9000|13.4000|NA|437.6000|58.8000|1.4000|58.8000|4492.6000|NA
11056|ALLANASONS PVT. LTD.|20220331|12|INDAS|79690.9000|NA|645.7000|12.9000|NA|422.3000|64.1000|3.1000|64.1000|1250.6000|NA
111615|K C P SUGAR & INDS. CORPN. LTD.|20160331|12|IGAAP|3328.2000|NA|299.2000|424.7000|94.8000|981.9000|36.9000|18.0000|36.9000|119.9000|NA
111615|K C P SUGAR & INDS. CORPN. LTD.|20170331|12|INDAS|4253.5000|NA|393.6000|495.5000|166.6000|1004.3000|114.3000|0.8000|114.3000|508.9000|NA
111615|K C P SUGAR & INDS. CORPN. LTD.|20180331|12|INDAS|3261.9000|NA|318.9000|403.5000|347.8000|935.5000|21.9000|NA|21.9000|-547.0000|NA
111615|K C P SUGAR & INDS. CORPN. LTD.|20190331|12|INDAS|3136.3000|NA|332.0000|413.4000|268.8000|917.1000|70.4000|NA|70.4000|-510.1000|NA
111615|K C P SUGAR & INDS. CORPN. LTD.|20200331|12|INDAS|3507.9000|NA|279.0000|743.2000|391.2000|848.9000|5.9000|NA|5.9000|-90.1000|NA
111615|K C P SUGAR & INDS. CORPN. LTD.|20210331|12|INDAS|2825.5000|NA|281.9000|926.3000|303.8000|845.7000|135.0000|0.6000|135.0000|111.9000|129.7000
111615|K C P SUGAR & INDS. CORPN. LTD.|20220331|12|INDAS|2621.3000|NA|222.5000|721.8000|366.5000|853.6000|58.2000|NA|58.2000|1166.3000|NA
111615|K C P SUGAR & INDS. CORPN. LTD.|20230331|12|INDAS|2095.9000|NA|235.3000|482.4000|295.4000|891.3000|87.6000|1.5000|87.6000|-116.1000|NA
111616|K C P SUGARS AGRICULTURAL RESEARCH FARMS LTD.|20160331|12|IGAAP|0.5000|NA|0.2000|NA|NA|5.4000|NA|NA|NA|-0.7000|NA
111616|K C P SUGARS AGRICULTURAL RESEARCH FARMS LTD.|20170331|12|INDAS|0.8000|NA|0.2000|NA|NA|4.9000|NA|NA|NA|-0.8000|NA
111616|K C P SUGARS AGRICULTURAL RESEARCH FARMS LTD.|20180331|12|INDAS|1.4000|NA|0.2000|NA|NA|4.7000|NA|NA|NA|-0.8000|NA
111616|K C P SUGARS AGRICULTURAL RESEARCH FARMS LTD.|20190331|12|INDAS|1.8000|NA|0.2000|NA|NA|4.7000|NA|NA|NA|-0.1000|NA
111616|K C P SUGARS AGRICULTURAL RESEARCH FARMS LTD.|20200331|12|INDAS|1.4000|NA|0.2000|NA|NA|4.6000|NA|NA|NA|-0.5000|NA
111616|K C P SUGARS AGRICULTURAL RESEARCH FARMS LTD.|20210331|12|INDAS|1.1000|NA|0.2000|NA|NA|4.6000|NA|NA|NA|-0.3000|NA
111616|K C P SUGARS AGRICULTURAL RESEARCH FARMS LTD.|20220331|12|INDAS|1.0000|NA|0.3000|NA|NA|4.6000|NA|NA|NA|-0.5000|NA
112001|K J INTERNATIONAL LTD.|20180331|12|IGAAP|NA|NA|NA|225.6000|NA|42.1000|NA|NA|NA|-0.2000|NA
112001|K J INTERNATIONAL LTD.|20190331|12|IGAAP|NA|NA|NA|225.6000|NA|42.2000|NA|NA|NA|NA|NA
112001|K J INTERNATIONAL LTD.|20200331|12|IGAAP|NA|NA|NA|225.6000|NA|42.2000|NA|NA|NA|NA|NA
112001|K J INTERNATIONAL LTD.|20210331|12|IGAAP|NA|NA|NA|225.6000|NA|42.2000|NA|NA|NA|NA|NA
112001|K J INTERNATIONAL LTD.|20220331|12|IGAAP|NA|NA|NA|225.7000|NA|42.1000|NA|NA|NA|0.0000|NA
112554|K M SUGAR MILLS LTD.|20160331|12|IGAAP|3279.3000|NA|99.0000|330.1000|252.7000|614.4000|63.0000|NA|63.0000|722.7000|NA
112554|K M SUGAR MILLS LTD.|20170331|12|INDAS|3355.4000|NA|147.1000|269.8000|186.0000|952.4000|435.6000|NA|435.6000|52.8000|NA
112554|K M SUGAR MILLS LTD.|20180331|12|INDAS|4475.8000|NA|125.0000|315.3000|96.7000|940.4000|122.4000|0.4000|122.4000|720.4000|NA
112554|K M SUGAR MILLS LTD.|20190331|12|INDAS|3603.3000|0.1000|145.3000|358.9000|79.5000|1526.2000|709.9000|0.4000|709.9000|81.5000|155.3000
112554|K M SUGAR MILLS LTD.|20200331|12|INDAS|4778.1000|NA|207.6000|441.5000|251.9000|1604.0000|226.9000|NA|226.9000|-31.9000|159.9000
112554|K M SUGAR MILLS LTD.|20210331|12|INDAS|4668.3000|NA|188.2000|405.0000|216.4000|1583.1000|131.3000|NA|131.3000|71.3000|241.5000
112554|K M SUGAR MILLS LTD.|20220331|12|INDAS|5317.9000|NA|186.2000|261.0000|143.7000|1586.7000|160.3000|0.6000|160.3000|53.1000|NA
112554|K M SUGAR MILLS LTD.|20230331|12|INDAS|5579.1000|87.9000|248.7000|502.5000|262.1000|2144.3000|716.4000|0.1000|716.4000|730.5000|NA
112769|K P L OIL MILLS PVT. LTD.|20160331|12|IGAAP|771.6000|0.2000|28.3000|NA|NA|93.0000|NA|NA|NA|NA|NA
112769|K P L OIL MILLS PVT. LTD.|20170331|12|IGAAP|714.9000|0.3000|32.3000|NA|NA|118.8000|40.4000|NA|40.4000|NA|27.9000
112769|K P L OIL MILLS PVT. LTD.|20180331|12|IGAAP|1076.1000|NA|32.7000|NA|NA|105.5000|0.7000|NA|0.7000|NA|35.1000
112769|K P L OIL MILLS PVT. LTD.|20190331|12|IGAAP|1163.8000|NA|32.1000|NA|NA|100.8000|6.0000|NA|6.0000|NA|39.8000
112769|K P L OIL MILLS PVT. LTD.|20200331|12|IGAAP|1100.4000|0.1000|38.7000|NA|NA|95.0000|4.4000|NA|4.4000|NA|42.6000
112769|K P L OIL MILLS PVT. LTD.|20210331|12|IGAAP|976.2000|0.1000|38.9000|NA|NA|88.0000|2.7000|NA|2.7000|NA|43.0000
112769|K P L OIL MILLS PVT. LTD.|20220331|12|IGAAP|1024.8000|0.1000|39.9000|NA|NA|82.4000|1.9000|NA|1.9000|NA|47.8000
112769|K P L OIL MILLS PVT. LTD.|20230331|12|IGAAP|899.0000|0.1000|47.4000|NA|NA|81.5000|8.2000|NA|8.2000|NA|32.9000
112835|K P SOLVEX PVT. LTD.|20170331|12|IGAAP|2141.3000|NA|25.2000|0.6000|1.1000|68.7000|1.6000|NA|1.6000|NA|NA
112835|K P SOLVEX PVT. LTD.|20180331|12|IGAAP|2237.0000|NA|29.3000|0.1000|0.7000|70.6000|7.1000|0.1000|7.1000|NA|NA
112835|K P SOLVEX PVT. LTD.|20190331|12|IGAAP|2113.1000|NA|31.1000|2.9000|0.5000|70.6000|5.4000|0.1000|5.4000|104.0000|NA
112835|K P SOLVEX PVT. LTD.|20200331|12|IGAAP|2135.0000|NA|32.3000|2.4000|0.5000|63.7000|0.1000|NA|0.1000|101.2000|NA
112835|K P SOLVEX PVT. LTD.|20210331|12|IGAAP|3280.6000|NA|41.3000|41.2000|8.5000|54.2000|2.8000|NA|2.8000|-18.1000|NA
112923|K R FOODS LTD.|20160331|12|IGAAP|1732.2000|NA|16.3000|285.9000|0.4000|299.3000|227.1000|NA|227.1000|-165.5000|NA
112923|K R FOODS LTD.|20170331|12|IGAAP|1741.2000|NA|16.8000|372.7000|NA|323.5000|32.4000|NA|32.4000|16.6000|NA
112923|K R FOODS LTD.|20180331|12|IGAAP|1901.7000|NA|20.7000|344.8000|NA|336.7000|24.0000|NA|24.0000|-90.2000|NA
112923|K R FOODS LTD.|20190331|12|IGAAP|2263.6000|NA|21.2000|361.3000|NA|341.2000|NA|NA|NA|-29.6000|NA
112923|K R FOODS LTD.|20200331|12|IGAAP|2640.9000|NA|24.8000|317.4000|NA|357.3000|30.3000|NA|30.3000|71.9000|NA
112923|K R FOODS LTD.|20210331|12|IGAAP|3218.5000|NA|27.1000|351.0000|NA|351.2000|10.9000|NA|10.9000|-8.5000|NA
112923|K R FOODS LTD.|20220331|12|IGAAP|3591.4000|NA|26.8000|402.7000|NA|358.2000|28.6000|NA|28.6000|-9.4000|NA
11305|BEAM GLOBAL SPIRITS & WINE (INDIA) PVT. LTD.|20160331|12|IGAAP|3506.0000|NA|385.1000|5.2000|4.8000|199.7000|98.5000|66.6000|98.5000|97.2000|4.4000
11305|BEAM GLOBAL SPIRITS & WINE (INDIA) PVT. LTD.|20170331|12|IGAAP|3703.3000|NA|444.3000|2.1000|4.3000|212.6000|52.3000|NA|52.3000|-584.7000|6.9000
11305|BEAM GLOBAL SPIRITS & WINE (INDIA) PVT. LTD.|20180331|12|IGAAP|4608.9000|NA|516.1000|1303.1000|4.5000|221.6000|50.5000|NA|50.5000|-226.4000|8.7000
11305|BEAM GLOBAL SPIRITS & WINE (INDIA) PVT. LTD.|20190331|12|IGAAP|5034.8000|NA|499.1000|1301.6000|4.6000|217.3000|41.1000|NA|41.1000|-639.6000|22.5000
11305|BEAM GLOBAL SPIRITS & WINE (INDIA) PVT. LTD.|20200331|12|INDAS|4685.8000|NA|698.5000|339.7000|1300.0000|708.1000|555.0000|3.8000|555.0000|-1620.4000|NA
11305|BEAM GLOBAL SPIRITS & WINE (INDIA) PVT. LTD.|20210331|12|INDAS|4786.8000|NA|915.5000|2598.8000|NA|768.6000|43.1000|0.8000|43.1000|-2779.1000|NA
11305|BEAM GLOBAL SPIRITS & WINE (INDIA) PVT. LTD.|20220331|12|INDAS|6646.4000|NA|1189.2000|2549.0000|NA|704.5000|74.2000|16.6000|74.2000|-1745.0000|NA
11305|BEAM GLOBAL SPIRITS & WINE (INDIA) PVT. LTD.|20230331|12|INDAS|10195.7000|NA|1498.3000|4541.7000|NA|748.5000|203.3000|10.9000|203.3000|-3394.2000|NA
113137|K S E LTD.|20160331|12|IGAAP|9251.2000|NA|334.9000|61.7000|27.9000|250.0000|20.8000|NA|20.8000|-52.5000|NA
113137|K S E LTD.|20170331|12|INDAS|10472.5000|NA|375.5000|67.0000|24.6000|288.9000|72.6000|0.2000|72.6000|237.9000|NA
113137|K S E LTD.|20180331|12|INDAS|13041.7000|NA|410.0000|56.2000|37.1000|272.7000|20.4000|NA|20.4000|645.2000|NA
